2.242020877228162234e+01,2.215495014996807122e+00,-8.632142003671965380e-01,9.369583637030106660e-01,8.974085887056589828e-01,5.562760309258256708e-01,-1.889276323298925142e+00,7.558687800510172083e-02,-1.258077568390162604e+00,5.212214479968951819e-01,-6.485111777678346234e-01
2.613258463030025069e+01,3.255280869705903246e-01,1.906732073037575415e+00,-1.605008401638152060e+00,-1.180507296457484312e+00,1.072813393484365774e+00,-1.708316122615059218e-01,4.407729335660630077e-01,7.578898195946531802e-02,2.500357417543264682e-01,-8.234801941671339442e-02
2.356830046953465896e+01,-1.189717305576136308e+00,-6.486869827292214286e-01,1.039961143318538728e+00,-9.585798958626388089e-01,-7.057299923989126533e-01,-6.843551384391594050e-01,-4.643654535892365320e-01,5.664439126173622663e-01,-1.388973899488892050e+00,-7.962994914540143243e-02
2.660415932423480356e+01,8.078572563063481926e-01,9.104033083672176119e-01,-4.669250302654365803e-01,4.513638581978118847e-02,1.033191847639143068e+00,-1.166771105537558473e+00,3.172933906574790242e-01,3.078798404526543186e-01,1.664719920309418733e+00,-1.381318471268536130e-01
2.485086013138369054e+01,-4.167748021276372339e-01,-1.529562284763766877e+00,-3.089716592509776302e-02,5.988322119540245847e-01,9.726965085777683484e-01,1.609978559369840578e+00,-1.403706129491066212e+00,1.165256197429360041e+00,-1.198831263950664416e+00,-9.409582127774586136e-01
2.874397012587655453e+01,3.080429735467175509e-02,2.250256838130725023e-01,1.511605335485817436e+00,-4.714048613986366321e-01,8.879878684310875681e-01,1.338064016477892082e+00,8.336006548404395478e-02,8.216410661480779698e-01,7.740267758303654988e-01,1.076020846027249955e-01
2.447380438587624951e+01,2.081580875923373999e-02,9.992064673919119899e-01,1.698077567260276588e+00,2.587851243285195779e-01,6.836027441442869834e-02,1.337076336158808276e+00,8.169700518864592143e-01,-7.809045614766860766e-01,-1.446276156710770477e+00,-1.072273830285883633e+00
2.569283949680794166e+01,1.232551597889297135e+00,2.016985490622216659e+00,-3.765044401935948026e-01,3.770391447495826109e-01,-1.053658015526523384e+00,-7.623768945372726147e-02,-4.974289561724550279e-01,4.368781876367442418e-01,1.044671569534470351e-01,1.060884554243509137e-01
2.560314883942422881e+01,-1.559777879773963205e+00,2.474892387424281193e-01,6.978764865175663967e-01,2.260495084511723984e+00,-3.578215523575439261e-01,1.003914570264958089e-01,6.880304787380550069e-01,-5.330425295583972600e-01,1.379643443242222212e+00,-1.651227721388436542e+00
2.287956581697740432e+01,5.508079480816425733e-01,1.057817187629119138e+00,1.376351177285742411e+00,-7.184030465899724494e-01,-1.090820420472663033e+00,1.002727104349993681e+00,-2.257348076544374749e+00,-4.374647982853813732e-01,1.374264038910139596e-01,-1.184923078246021166e+00
2.139272261126393460e+01,4.304881991313881939e-01,-1.359676753551347206e+00,4.934858808559730754e-03,-1.636840172140602290e-01,-1.203082101975373325e-01,-1.410377400551963145e+00,-1.108483379150257964e+00,-1.999663377695339639e+00,4.753173484116371972e-01,-1.832884110244761278e-01
2.840825276343443306e+01,-1.071442923287191151e+00,-1.586063351204896277e+00,1.316780449738179648e-01,2.458805136036610883e-01,-1.366428713906715775e-02,1.000225662734123416e-01,3.094822387267763542e-02,3.114821043887198299e-02,9.078389945514923065e-01,1.718937479984198546e+00
2.578956994454835439e+01,-1.155291203830452140e+00,4.931735742809753575e-02,-3.557526235893082034e-01,5.129583950797237391e-01,1.909319113799052170e+00,8.018576793761998944e-01,-4.929700200712154867e-01,3.540903983889188145e-01,4.272086367514535410e-01,-9.199545569393460243e-01
2.379855551264443392e+01,7.576827460884401066e-01,4.064212298801766488e-01,4.903241803877828042e-01,-2.022893534359160306e+00,-1.204971067638950455e+00,-2.158639603356867775e-01,1.012527626569628136e+00,-1.289923056306604199e+00,-1.269481601891902622e+00,-5.791972280617341262e-02
2.345614393562283695e+01,-1.463864380777478713e-01,1.450674470837368113e-01,5.974121586618629243e-01,-3.807595269129018800e-01,2.826715846940215937e-01,-3.016700358834747409e-01,-8.320715611828065628e-01,-2.523295916313584186e+00,-7.672490925276982399e-01,2.261163027599823128e+00
2.601480318826498106e+01,-1.499142846396292195e-01,1.095952980304811364e+00,5.335605858263008372e-01,-1.299550838473123582e-02,-6.961951925413988329e-01,6.122336532498320327e-01,-9.191073711980205507e-01,-1.036403282415523236e-01,5.989467167513411461e-01,2.070424644369852352e-01
2.119374247421197310e+01,-8.462537544395628553e-01,-1.347589732931940565e-01,-3.997952276030676266e-01,-3.006141454670239188e-01,-3.206610066956351868e-01,-3.158148358345658768e-01,-1.441346149307538349e+00,-1.756529568524651808e+00,5.072943511522921556e-01,-1.418864774779337479e+00
2.570899642847513533e+01,1.846642429164777832e+00,1.069482540397585613e+00,-8.761104342045022975e-01,1.199614136819597970e-01,-3.241206925861848248e-02,3.171567984210558411e+00,-2.255816072245272752e-01,8.488407234929157275e-01,-1.872762858672803787e+00,-1.832298461181066873e+00
2.737369610639827755e+01,4.647153410804698015e-01,2.045361560259800981e+00,-4.563769007912730769e-01,-1.864544209708449252e+00,-6.885784386672646473e-01,-2.181060526753793027e-01,3.596775243640245590e-01,1.825402072908890005e+00,5.378804943725417065e-01,-7.503169042034869562e-01
2.399210955168847192e+01,-3.746960198035545475e-01,1.066943351608707485e-01,-7.133150098629694735e-01,-1.224076515562926515e+00,1.636860751818887794e+00,8.893709706905866819e-02,-3.918601767752920018e-01,1.964314864870008170e-01,-1.031375335792004577e+00,-4.893432716617985290e-01
2.222603749491250014e+01,3.174275956912506746e-01,-8.169086497661375290e-01,-3.891708111263357805e-01,3.722651086513306673e-01,-2.073332560610696151e-01,-1.707910765883635218e+00,-4.978336508737910004e-01,-1.215621140515231513e+00,-7.967943025243301447e-01,8.249237709135347485e-01
2.580133942952160098e+01,8.349364959157288268e-01,-6.511450261366895365e-02,-1.487570306685079002e-01,1.900596287158410058e-01,-5.992190379869085648e-01,-1.002002365985042998e+00,6.926004864041279685e-01,4.612976709514206020e-01,1.344664222364712725e+00,-1.314492530975746032e+00
1.985636076600407307e+01,-7.499942024834166387e-02,-1.814290774855099375e+00,-4.769705417641929152e-02,1.882997967360270086e-01,8.845290330663841960e-01,-7.955963609669060022e-01,-2.125523097342575607e+00,-1.824928969173909232e+00,-6.087229065674424483e-02,-9.559097731551043919e-01
2.639764531296390970e+01,-6.386183847193974694e-01,1.014182732953944566e+00,1.482198256711803330e-01,1.081519122114717790e+00,-8.014016137493148451e-01,8.668765187252146509e-01,-4.219127296809472849e-01,4.206836485414516824e-01,1.157870059786426431e+00,-1.245026852957830110e+00
2.539200400404406466e+01,-1.317770332274408096e+00,-1.572476939363021797e+00,-4.373871536760511325e-01,-1.683691121162899540e+00,-1.414077815177843256e-01,7.146261172531214179e-01,-4.238861869054158515e-02,-6.666206096937197234e-01,4.908483255892964747e-01,-7.237657179836629595e-01
2.805077603951480114e+01,6.874226911598159129e-01,-1.195374413195695817e+00,-2.257670953155347604e+00,-3.412839105470765744e-01,-2.097706018088571489e-01,-4.446454101549369153e-01,1.753306477235534677e+00,1.772500905715214348e+00,1.609920827979298072e-02,-6.657425253319049219e-01
2.934391221939110395e+01,1.611142762218613633e-01,-1.161016552137760227e+00,1.356113741422365279e-02,-3.867995278266840864e-01,4.658201644220245630e-01,2.594426904202197459e+00,-5.351255341199501192e-01,1.374927058342471753e+00,4.152060698561668706e-01,-1.249563432586508066e-01
2.498792917950929748e+01,7.669231327160513922e-01,7.159137547209075692e-01,1.961613987467687725e-01,-8.648172602267453213e-01,-5.231056439199160968e-01,-1.326423209567087369e+00,7.997281811155956266e-01,-1.289937540884669609e+00,-6.413015688561521932e-01,1.826633918384807043e+00
2.533510837812017158e+01,8.131358802450306955e-01,2.232999203614079164e-01,9.358921364257235531e-01,-9.849852684586265505e-01,-8.089877430539559322e-01,8.436423420872655177e-01,1.235650772531947439e+00,4.671535371392370184e-01,-1.603040684107114311e+00,-1.227414315525088062e+00
2.673173651307078202e+01,3.335237407292980794e-01,8.793471374201562440e-01,-1.058342792745325056e+00,-7.221151013515724193e-01,1.131037626325868573e+00,-1.673430458555718925e+00,1.118760588153412616e+00,-9.025446852384848562e-01,1.381977814306125207e+00,1.187642543354985758e+00
2.674197804041859428e+01,-4.448510227352743263e-01,6.158313905489910534e-01,1.130890788504998135e+00,-1.101981763692261307e+00,-8.933165141189753911e-01,3.255721658512577554e-01,-9.680202165348243681e-02,1.788911312286460831e+00,-7.171684648435292520e-01,-1.776017512089080874e-01
3.135815848158861741e+01,-3.529034279983594424e-01,-6.012277018081478852e-01,-5.069966139990479403e-01,-1.526802178644098174e+00,1.512046634220175767e-01,9.270376928577586106e-01,7.747205383633690712e-01,1.472695344344538970e+00,2.630185039237718403e+00,-6.572719512034268241e-02
2.366428938455645437e+01,-1.249231126596009323e-01,2.882944900273436972e-01,-1.925164896384751190e-02,2.018091286988116906e+00,-2.233494653222622528e+00,-6.209868576599031353e-01,8.685558147029185383e-01,-1.877531753049926921e-02,-9.571363610725716065e-01,-1.226576156204860713e+00
2.600837270028985415e+01,-3.980353280852857445e-01,-8.303565984070211403e-01,-5.545225733710531513e-01,-2.233774028894082608e+00,2.500074304287195348e-01,-8.241383153927939187e-01,1.405088383836922417e-01,-1.907917750051595140e+00,2.137807164609834665e+00,8.427889877495893245e-01
2.633767693690115053e+01,1.551957506377275864e-01,2.663389900672581412e-01,9.798230141842858565e-01,6.969631244516026891e-01,4.914004468906566815e-03,-1.082896800098706036e+00,1.705251197727868151e+00,1.120347299264299046e-01,4.849271533845810889e-01,-5.007595585449003961e-01
2.551082311995130780e+01,1.671551388488232148e-01,-8.973935836896290708e-02,-4.227647204782952750e-02,1.528684934663373240e-01,3.444610788426660797e-02,-4.443419373140465312e-01,-2.135945809963804565e-01,1.073893418090267060e+00,-4.021053941984008978e-02,-4.842183097355905463e-01
2.692425018877634457e+01,-2.593859635997317059e-01,6.735314297087845459e-01,9.879740469659219482e-01,-3.133346070574590803e-01,-1.031586297647275163e+00,8.509201988816899043e-01,-1.482202756628894669e+00,1.138393348250662740e+00,1.434238632401526881e-01,6.544511285438545656e-01
