1.000000000000000000e+00,4.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+01
1.900000000000000000e+01,1.400000000000000000e+01
2.000000000000000000e+01,4.000000000000000000e+00
3.000000000000000000e+01,1.100000000000000000e+01
3.800000000000000000e+01,1.600000000000000000e+01
3.900000000000000000e+01,6.000000000000000000e+00
4.900000000000000000e+01,1.100000000000000000e+01
5.700000000000000000e+01,1.600000000000000000e+01
5.800000000000000000e+01,6.000000000000000000e+00
6.800000000000000000e+01,1.100000000000000000e+01
7.600000000000000000e+01,1.400000000000000000e+01
7.700000000000000000e+01,6.000000000000000000e+00
8.700000000000000000e+01,1.200000000000000000e+01
9.500000000000000000e+01,1.600000000000000000e+01
9.600000000000000000e+01,5.000000000000000000e+00
1.060000000000000000e+02,9.000000000000000000e+00
1.140000000000000000e+02,1.500000000000000000e+01
1.150000000000000000e+02,6.000000000000000000e+00
1.250000000000000000e+02,9.000000000000000000e+00
1.330000000000000000e+02,1.700000000000000000e+01
1.340000000000000000e+02,5.000000000000000000e+00
1.440000000000000000e+02,1.000000000000000000e+01
1.520000000000000000e+02,1.500000000000000000e+01
1.530000000000000000e+02,5.000000000000000000e+00
1.630000000000000000e+02,9.000000000000000000e+00
1.710000000000000000e+02,1.400000000000000000e+01
1.720000000000000000e+02,4.000000000000000000e+00
1.820000000000000000e+02,1.200000000000000000e+01
1.900000000000000000e+02,1.400000000000000000e+01
