2.349179892267761804e+00,-1.520564280597638263e+00
-1.006619302391389414e+00,-5.535838038323227517e-01
2.137996257643059561e+00,-2.948137661768015949e+00
-5.424363029352160526e-01,1.014123908666217044e+00
8.634497498454462017e-01,1.478745544680319712e+00
1.443882278361209304e+00,-1.081933997703062422e+00
-1.316935769066283901e-01,2.219305697298449065e+00
7.517029151047663893e-01,9.394852116784617735e+00
-3.036762296940305195e-01,-2.757073820179574142e+00
-6.978360445529724343e-01,7.986430109455443294e+00
4.580473630639543270e-01,3.866143395849009678e+00
7.561849336148633860e-01,2.898128227661741718e+00
1.350489767897151694e+00,4.419353633328688247e+00
1.651010266492394907e+00,-1.008957524854407062e+01
1.775947871980553538e-01,-5.616500123815185930e+00
3.533006571366930082e-01,-5.895693445001880306e+00
1.243393710173932298e+00,1.358682974250505104e+00
-1.365946600106570860e-02,-3.734186460798742502e+00
7.081526687051190594e-01,-2.241807864846862675e+00
-3.724258812820453457e-01,-3.797605172311764754e+00
1.584965760280282021e+00,6.890379994686656850e+00
-1.955691667301042269e+00,4.335046826454032498e+00
-5.591077053986998058e-01,-6.466295494597304128e+00
1.018757558997735790e+00,4.604096944298899707e+00
-1.340281988694738300e-03,4.245589125373570916e+00
-2.917358160054451810e-01,3.003431087042878644e+00
-1.019897462673425181e+00,9.519912165056188869e+00
-4.777885795219900533e-01,1.183488015309476227e+00
3.801869277656948487e-01,3.164723033965307408e+00
-1.171999769884562115e+00,8.729080221059673406e+00
-5.725150244428121038e-01,8.607322366964586635e+00
3.233532529786338761e-01,1.314171715446097366e+01
6.813483186090408816e-01,-9.341470306279632041e+00
1.429763544568533273e+00,7.201252857018257458e+00
1.550238700371031841e+00,3.038396053825015208e+00
2.026859423051823039e-01,3.176032393197087966e+00
-2.441032360618006491e-01,-2.089764586589182294e+00
7.950164675599401543e-01,6.282875295550494954e+00
-7.765688326113563862e-03,5.689018866815087172e+00
7.866174911937070524e-01,3.323412970052685989e+00
8.781241412693575610e-01,-9.140021568140871411e-01
-6.104739615822093457e-01,3.102675871382047923e+00
-7.311239008010241847e-01,-8.429799695706524432e+00
7.516974592393375898e-02,-8.998848625436457027e+00
4.499159093017363054e-01,8.096736314649929156e+00
-5.918831391246265339e-01,5.863398945991154854e+00
-7.703574592358248818e-01,-6.572616940162688159e+00
-1.553364604507262436e+00,-6.239064194678337394e+00
1.063670474667132382e+00,4.137089428491915299e+00
2.875652561814878716e-01,8.469225207521168031e+00
5.309269828512681588e-01,-5.565480652106785442e+00
5.249119099813728262e-01,5.262299864347893319e+00
-8.846651723989367166e-01,-5.495050001754694158e+00
3.650118302410467197e-01,-4.166590283663849981e+00
-1.411932300888472991e+00,1.467331029320553260e+00
-1.293822151246973862e+00,-3.810852574144446336e+00
1.732867366685670873e+00,1.083609499773123019e+01
9.910678477620307181e-01,-1.095743881468441705e+00
1.325090351322406601e+00,1.366754934629975660e+00
-5.563019473572676787e-01,3.631892307648723950e+00
-1.936954588800161581e-01,-2.301981978400598372e+00
-8.811005761967805050e-01,6.792046923133067793e+00
1.640763081792694811e+00,-5.129551892985765527e+00
-1.294347677297238652e+00,-6.168765716121860976e+00
-2.303406468324995567e-03,-9.796346041801655247e+00
-5.196389068596797278e-01,5.383429971043074858e+00
-4.416212559737499044e-01,-2.539881223617847184e+00
1.252264729159378920e+00,-2.062255002466145459e+00
4.844056000268041617e-01,-8.207675611700002705e+00
1.629882390605032816e+00,1.054624858239698248e+01
7.824824227819588973e-01,4.723349193992978812e+00
3.012986478431246562e-01,-8.099052589297896176e+00
9.962992830851291615e-01,6.751812354910349256e-01
3.672095204355583231e-01,6.881567046572862889e-01
1.699915976759558633e+00,-3.945799948781274047e+00
6.088455901197675768e-01,4.394021036874889319e+00
-1.509161126758830074e-01,7.033120859580805906e+00
-2.527861319633672443e-01,6.921765815970187141e+00
1.797762609259575539e+00,4.954224163803337966e-01
3.951053447981386912e-01,2.651918240225320744e+00
-1.080589658504181427e+00,-3.829998563056324024e+00
2.509476185568580986e-01,6.139701643538887588e+00
1.386095290281056824e+00,-1.695949188263409679e+00
-1.577227690966286067e-01,8.981253842110573871e+00
1.498181896436533656e+00,-1.371913005081199621e+00
2.790392486745508771e-01,1.353753764597700027e+00
-1.927585367607202782e+00,-5.272654956309393626e+00
-1.596015284434776804e+00,5.815904823789497691e+00
-1.628790267844208717e-02,-6.626786574416871911e-01
1.613805180365783576e+00,-5.303194920396736567e-01
-3.259386285683873452e-01,-4.154959957666120474e+00
-1.784748501192103598e+00,-3.642039211082028771e+00
-1.599485733746752070e+00,-4.714729599530435245e+00
7.791833071624463258e-01,1.731751157475583724e+00
1.883293080984556722e+00,1.649249887603112308e+00
-1.836500811884127227e-01,1.227207679779073191e+00
4.319378538068379680e-01,3.054589782323539282e+00
-3.502588155633949429e-01,-2.835581928910907656e+00
-8.898244969569719665e-01,-6.844980380616589866e-01
9.999900000000000000e+04,8.996440200039852897e+00
